decision_key,active_in_queue,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,tech_domains,suggested_primary_strategy_id,suggested_primary_strategy_label,suggested_primary_strategy_score,alternate_strategy_ids,alternate_strategy_labels,alignment_exception_ids,alignment_exception_notes,auto_seed_blocked,decision_status,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-009-d729440e7235,no,ITM-POL-009-RV-00017,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,연구회 기능과 집행체계 정비,DRV-PAR-DOC-POL-010-00175,"ㅇ (연구회 기능 정비) 법률에 명시된 기능과 책무 중심으로 연구회의 기능 보완*, 의결기구(이사회) - 집행기구(사무기구) 간 분리 추진 ’26년~",,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-688ceb2d7180,no,ITM-POL-010-RV-00001,POL-010,연구개발 생태계 혁신방안,인재,연구 몰입 환경 구축,DRV-PAR-DOC-POL-005-00014,ㅇ (연구자 중심) 연구가 가장 최우선시되는 연구몰입 환경 구축,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-b7da732fbe1a,no,ITM-POL-010-RV-00002,POL-010,연구개발 생태계 혁신방안,인프라·제도,혁신 주체 지원 체계 구축,DRV-PAR-DOC-POL-005-00015,"ㅇ (혁신주체 역량 제고) 출연연, 대학, 기업 본연의 역할을 지원하는 체계",,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-86cd83cba08d,no,ITM-POL-010-RV-00003,POL-010,연구개발 생태계 혁신방안,인프라·제도,연구자·연구기관 성장 지원 시스템 구축,DRV-PAR-DOC-POL-005-00016,ㅇ (R&D기반 강화) 연구자와 연구기관의 성장을 뒷받침하는 정부 시스템,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-fb317884bf0d,no,ITM-POL-010-RV-00004,POL-010,연구개발 생태계 혁신방안,인프라·제도,평가제도 혁신,DRV-PAR-DOC-POL-005-00021,☞ 개선방향 도전-창의적 연구에만 몰입할 수 있도록 평가제도 혁신,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-87f7b5d4f5f7,no,ITM-POL-010-RV-00005,POL-010,연구개발 생태계 혁신방안,인프라·제도,연구지원체계 및 장비 공동활용 제도 개선,DRV-PAR-DOC-POL-005-00027,☞ 개선방향 연구지원체계를 기관 중심으로 전환하고 장비 공동활용-도입 제도 개선,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1ee54a1ba506,no,ITM-POL-010-RV-00006,POL-010,연구개발 생태계 혁신방안,인재,출연연 임무중심 체계 전환 및 연구자 처우 개선,DRV-PAR-DOC-POL-005-00031,☞ 개선방향 출연연 시스템을 임무중심으로 전환하고 연구자 처우-채용제도 개선,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-39eccc75bc38,no,ITM-POL-010-RV-00007,POL-010,연구개발 생태계 혁신방안,인프라·제도,체감형 인센티브 도입 및 기업 맞춤형 지원,DRV-PAR-DOC-POL-005-00037,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-ef6d7636cf28,no,ITM-POL-010-RV-00008,POL-010,연구개발 생태계 혁신방안,인프라·제도,신속·유연한 R&D 투자체계 전환,DRV-PAR-DOC-POL-005-00041,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-db0ab8ecbfe8,no,ITM-POL-010-RV-00009,POL-010,연구개발 생태계 혁신방안,인프라·제도,연구성과 사업화 및 연구데이터 활용 체계 구축,DRV-PAR-DOC-POL-005-00047,"☞ 개선방향 연구-개발성과가 시장으로, 연구데이터가 다음 연구로 이어지는 체계 구축",,,,,,,,,no,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-215d6a44fbcc,no,ITM-POL-012-RV-00005,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,온라인게임(PC,DRV-PAR-DOC-POL-006-00456,➋(금융지원) 모태펀드영화계정을 통해투자마중물확대공급 (’25년350억원→’26년450억원)하여영화제작·투자활성화도모,,STR-011,디지털 콘텐츠 및 K-컬처 혁신,3,,,,,no,reviewed,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-743972eb3418,no,ITM-POL-012-RV-00006,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,현재뮤직비디오유통전방송사또는영등위의심의필요 (평균2일소요) →사업자자율규제에기반한등급분류로즉시 유통가능...,DRV-PAR-DOC-POL-006-00477,"- (현지화콘텐츠발굴지원) 웹툰장르의글로벌확산을위한현지 공모전개최, 현지작가와의협업작품제작등지원(’26년20억원)",,STR-011,디지털 콘텐츠 및 K-컬처 혁신,8,,,,,no,reviewed,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=8)
SRD-POL-002-7e20c0b580df,no,ITM-POL-002-00107,POL-002,AI-바이오 국가전략,인프라·제도,디지털헬스케어법,DRV-PAR-DOC-POL-002-00230,ㅇ (디지털헬스케어법) 디지털-데이터 기반 의료 혁신과 보건의료정보의 안전한 활용을 체계적으로 지원하는 법체계 마련,첨단바이오,STR-010,디지털 헬스케어 서비스 혁신,13,STR-003 | STR-001,바이오·헬스 글로벌 중심국가 도약 | AI G3 도약 및 전 산업 AX 확산,STX-STR-010-001,STX-STR-010-001: DOC-REF-002/CTBL-DOC-REF-002-001#10 | keep_strategy_and_reference_separate,yes,reviewed,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 디지털헬스케어법은 STR-010의 제도 기반을 직접 형성한다.
SRD-POL-007-008308343689,no,ITM-POL-007-00412,POL-007,기초연구 생태계 육성 방안,기술,대학 연구기반 지원 블록펀딩 세부 추진계획(안) 마련,DRV-PAR-DOC-POL-009-00061,ㅇ 대학 연구기반 지원 블록펀딩 세부 추진계획(안) 마련: ~ ’26년,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-048f55d26850,no,ITM-POL-007-00456,POL-007,기초연구 생태계 육성 방안,기술,이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구...,DRV-PAR-DOC-POL-009-00221,- 이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구 인프라 이전과 기본연구비를 장기간 지원,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,,,,,reviewed,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-04dba28f1124,no,ITM-POL-007-00444,POL-007,기초연구 생태계 육성 방안,기술,연구기간 확대,DRV-PAR-DOC-POL-009-00159,ㅇ (연구기간 확대) 개인연구의 지원기간을 연장하여 연구자들이 과제 再신청 등 행정 부담 없이 장기적으로 연구할 수 있는 환경 조성,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-085a9ac2c296,no,ITM-POL-007-00398,POL-007,기초연구 생태계 육성 방안,기술,국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),DRV-PAR-DOC-POL-009-00213,- 국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-0bd7ec80526a,no,ITM-POL-007-00450,POL-007,기초연구 생태계 육성 방안,기술,연구지원인력의 역량을 체계적으로 강화하기 위해 직무 표준을 설계하고,DRV-PAR-DOC-POL-009-00275,"- 연구지원인력의 역량을 체계적으로 강화하기 위해 직무 표준을 설계하고, 장기적으로 모듈형* 교육 프로그램 개발 및 인증자격 도입 등 검토",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-0bf451bb013e,no,ITM-POL-007-00395,POL-007,기초연구 생태계 육성 방안,기술,⇨ 우수 학술성과를 창출토록 연구자 맞춤형 지원체계 확충,DRV-PAR-DOC-POL-009-00023,⇨ 우수 학술성과를 창출토록 연구자 맞춤형 지원체계 확충,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-0c63679a092d,no,ITM-POL-007-00458,POL-007,기초연구 생태계 육성 방안,기술,장기·연속성,DRV-PAR-DOC-POL-009-00033,"ㅇ (장기·연속성) 후속연구 연계 강화(연구비 확대 + 최대 2회 지원*), 한우물파기 연구 확대 등 10년 이상 장기연구를 촉진하여 연구 연속성 제고",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-0d922ecdfa95,no,ITM-POL-007-00400,POL-007,기초연구 생태계 육성 방안,기술,국가전략기술 개편과 연계,DRV-PAR-DOC-POL-009-00215,"- 국가전략기술 개편과 연계, 전략기술 지원 분야·방식 등을 포함한 ’(가칭)전략 기초연구 개선 방안‘ 마련 추진",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-0e38124853bc,no,ITM-POL-007-00442,POL-007,기초연구 생태계 육성 방안,기술,연구 주제의 변화추세를 분석하여 ‘미래 유망 연구트렌드’를 조망하고,DRV-PAR-DOC-POL-009-00267,"- 연구 주제의 변화추세를 분석하여 ‘미래 유망 연구트렌드’를 조망하고, 해당 분야에서 차세대 리더연구자를 발굴하여 선제적 지원",,STR-001,AI G3 도약 및 전 산업 AX 확산,,STR-004 | STR-008,차세대 네트워크(6G) 및 지능형 인프라 | 피지컬 AI 및 지능형 로봇 산업 육성,,,,reviewed,STR-001,STR-004 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-15029d3878b5,no,ITM-POL-007-00449,POL-007,기초연구 생태계 육성 방안,기술,연구지원인력,DRV-PAR-DOC-POL-009-00055,"ㅇ (연구지원인력) 연구 몰입환경을 위해 연구지원인력의 전문화, 활용 촉진",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-1552662f8765,no,ITM-POL-007-00452,POL-007,기초연구 생태계 육성 방안,기술,우리 민간기업의 기초연구 투자 규모·비중은 높은 편*이나,DRV-PAR-DOC-POL-009-00129,"- 우리 민간기업의 기초연구 투자 규모·비중은 높은 편*이나, 학계와의 협력 강화, 도전적 연구 지원 등 투자 방식의 혁신 요구",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-17119b02ae5e,no,ITM-POL-007-00403,POL-007,기초연구 생태계 육성 방안,기술,기업계약연구소,DRV-PAR-DOC-POL-009-00248,ㅇ (기업계약연구소) 기업이 계약을 통해 대학 내 우수 연구조직을 활용하는 (가칭)기업계약연구소 운영을 위한 제도·재정적 지원 추진,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-1addedad2dae,no,ITM-POL-007-00384,POL-007,기초연구 생태계 육성 방안,기술,IBS 단장의 책무 강화,DRV-PAR-DOC-POL-009-00043,"- IBS 단장의 책무 강화, ’리더연구자 협의체’ 발족 등을 통해 최우수 석학들의 역량을 국가·사회에 환원하는 Out-Reach 프로그램 운영",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-1c0084ec32e4,no,ITM-POL-007-00435,POL-007,기초연구 생태계 육성 방안,기술,신기술 등장,DRV-PAR-DOC-POL-009-00290,"- 신기술 등장, 연구트렌드 변화 등에 발맞춰 RB 분야를 고도화하고, 전문위원 규모와 연구역량이 검증된 핵심평가위원 Pool도 지속 확대",,STR-001,AI G3 도약 및 전 산업 AX 확산,,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,,,,reviewed,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-1d8eb13c22d0,no,ITM-POL-007-00419,POL-007,기초연구 생태계 육성 방안,기술,리더 연구자의 연구 심화·확장 등 지속 혁신을 위한 도전과제가 부족하고,DRV-PAR-DOC-POL-009-00114,"- 리더 연구자의 연구 심화·확장 등 지속 혁신을 위한 도전과제가 부족하고, 이들의 역량을 국가·사회적으로 활용할 수 있는 지원시스템 미비",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-24340348e6ce,no,ITM-POL-007-00392,POL-007,기초연구 생태계 육성 방안,기술,⇨ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,DRV-PAR-DOC-POL-009-00020,⇨ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2626765d0b44,no,ITM-POL-007-00463,POL-007,기초연구 생태계 육성 방안,기술,정부R&D 투자의 일정 비율 이상(예. 10% 이상)을 기초연구에 투자하는 노력을...,DRV-PAR-DOC-POL-009-00037,- 정부R&D 투자의 일정 비율 이상(예. 10% 이상)을 기초연구에 투자하는 노력을 의무화하는 등 ｢기초연구진흥법｣ 개정 추진,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2987bdb27c19,no,ITM-POL-007-00469,POL-007,기초연구 생태계 육성 방안,기술,최우수 석학,DRV-PAR-DOC-POL-009-00110,ㅇ (최우수 석학) 상위 1% 논문 창출 등 연구 생산성이 가장 뛰어난* 리더 연구자 육성을 위한 지원 규모는 제자리**,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2a386b83d71d,no,ITM-POL-007-00425,POL-007,기초연구 생태계 육성 방안,기술,분야별 포트폴리오,DRV-PAR-DOC-POL-009-00203,"- 분야별 포트폴리오, 과거 지원 및 신청 규모, 차년도 예산 등을 고려하여 분야별로 사전 예산 배분",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2e18895cf68b,no,ITM-POL-007-00382,POL-007,기초연구 생태계 육성 방안,기술,AI에 대한 이해를 바탕으로 실제 연구에 적용하도록 교육과 연구를 통합 지원*하여...,DRV-PAR-DOC-POL-009-00260,"- AI에 대한 이해를 바탕으로 실제 연구에 적용하도록 교육과 연구를 통합 지원*하여 기초연구-AI 융합 연구자 양성(~‘30년, 총 2,000명)",,STR-001,AI G3 도약 및 전 산업 AX 확산,,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,,,,reviewed,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-2ed80f1e437b,no,ITM-POL-007-00432,POL-007,기초연구 생태계 육성 방안,기술,수혜율 제고,DRV-PAR-DOC-POL-009-00161,"ㅇ (수혜율 제고) 장기적(’30년 이후)으로 전체 교원 30%, 전임 교원 50% 수혜율을 달성·유지하는 것을 목표로, 지원 과제 수를 점진적으로 확대",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2efda5a7dabd,no,ITM-POL-007-00431,POL-007,기초연구 생태계 육성 방안,기술,수혜율,DRV-PAR-DOC-POL-009-00010,"ㅇ (수혜율) 기초연구 투자가 지속 증가하였음에도 과제 수 감소 등으로 인해 교원 수혜율 감소*, 이는 기초연구 저변과 다양성 축소로 연결",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-2f86d100a05e,no,ITM-POL-007-00484,POL-007,기초연구 생태계 육성 방안,기술,｢기초연구 생태계 육성 방안(안)｣을 별지와 같이 의결함,DRV-PAR-DOC-POL-009-00002,ㅇ ｢기초연구 생태계 육성 방안(안)｣을 별지와 같이 의결함,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-32ef8593060f,no,ITM-POL-007-00475,POL-007,기초연구 생태계 육성 방안,기술,특히,DRV-PAR-DOC-POL-009-00162,"- 특히, 30대 젊은 연구자 수혜율을 높은 수준(70% 이상)으로 관리하고, 우수한 비전임 교원에 대해서는 절대적 규모를 지원",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-35f906d9cfe4,no,ITM-POL-007-00409,POL-007,기초연구 생태계 육성 방안,기술,논의된 내용을 바탕으로,DRV-PAR-DOC-POL-009-00246,"- 논의된 내용을 바탕으로, 정부, 대기업 등 민간이 공동으로 전략적 기초연구 지원을 위한 ’매칭펀드‘를 조성하여 미래 먹거리 씨앗 창출",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-363e3530488e,no,ITM-POL-007-00443,POL-007,기초연구 생태계 육성 방안,기술,연구그룹 육성,DRV-PAR-DOC-POL-009-00208,ㅇ (연구그룹 육성) 대학 내 연구그룹의 지속적인 성장(연구 범위·인력성과 등)을 촉진하기 위해 단계별 성장 지원체계 구축,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-3a3b19d8f63d,no,ITM-POL-007-00462,POL-007,기초연구 생태계 육성 방안,기술,정년퇴직 연구자 활용,DRV-PAR-DOC-POL-009-00219,ㅇ (정년퇴직 연구자 활용) 정년 前·後에 있는 수도권 우수 교원을 지역혁신의 핵심 주체로 활용하기 위해 지역대학에서의 새 출발* 지원,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
